Fecha,Categoría,Región,Cliente,Ventas,Cantidad,Descuento,Subcategoría
2032-10-11,Alimentos,Sucursal Oeste,Mayorista,1256,12,20,Enlatados
2028-12-28,Panadería,Sucursal Sur,Cliente Frecuente,2455,15,10,Pan
2025-07-03,Limpieza,Sucursal Sur,Cliente Frecuente,995,22,0,Esponjas
2022-09-27,Lácteos,Sucursal Norte,Cliente Ocasional,4602,9,5,Yogurt
2037-10-28,Lácteos,Sucursal Centro,Cliente Frecuente,3153,44,20,Leche
2031-07-28,Lácteos,Sucursal Norte,Mayorista,773,42,20,Quesos
2024-11-22,Panadería,Sucursal Este,Mayorista,3020,49,10,Pasteles
2023-12-21,Limpieza,Sucursal Sur,Cliente Frecuente,3763,34,5,Detergentes
2032-06-03,Lácteos,Sucursal Norte,Mayorista,1600,31,5,Leche
2029-11-17,Lácteos,Sucursal Oeste,Corporativo,3944,45,20,Quesos
2038-04-21,Limpieza,Sucursal Sur,Corporativo,653,2,5,Detergentes
2031-08-14,Carnes,Sucursal Centro,Corporativo,4057,8,10,Res
2038-05-11,Lácteos,Sucursal Centro,Corporativo,4577,25,20,Leche
2036-03-14,Panadería,Sucursal Sur,Mayorista,4837,36,5,Galletas
2028-10-27,Carnes,Sucursal Este,Mayorista,4536,10,20,Pollo
2036-08-23,Carnes,Sucursal Este,Cliente Frecuente,3665,25,5,Pollo
2036-01-16,Carnes,Sucursal Este,Corporativo,2545,42,0,Pollo
2026-02-05,Panadería,Sucursal Centro,Cliente Frecuente,4478,12,0,Pasteles
2032-12-18,Panadería,Sucursal Oeste,Mayorista,1277,36,5,Pasteles
2034-10-01,Carnes,Sucursal Centro,Cliente Frecuente,4144,43,15,Pescado
2031-10-31,Alimentos,Sucursal Este,Cliente Ocasional,1195,15,10,Congelados
2024-06-30,Bebidas,Sucursal Centro,Cliente Ocasional,4384,24,15,Refrescos
2031-01-25,Bebidas,Sucursal Centro,Mayorista,2326,36,0,Jugos
2035-08-22,Bebidas,Sucursal Oeste,Mayorista,672,3,0,Té
2030-08-08,Bebidas,Sucursal Norte,Corporativo,3685,45,5,Jugos
2025-04-06,Limpieza,Sucursal Oeste,Mayorista,1160,29,10,Detergentes
2026-08-09,Limpieza,Sucursal Oeste,Mayorista,4047,35,10,Desinfectantes
2025-02-21,Panadería,Sucursal Norte,Mayorista,1147,34,15,Pan
2033-12-27,Lácteos,Sucursal Centro,Corporativo,4039,14,0,Leche
2031-07-15,Carnes,Sucursal Oeste,Cliente Frecuente,404,2,15,Res
2027-06-18,Carnes,Sucursal Norte,Cliente Ocasional,352,21,20,Cerdo
2036-01-06,Bebidas,Sucursal Centro,Cliente Frecuente,4090,48,15,Jugos
2036-01-24,Alimentos,Sucursal Oeste,Cliente Ocasional,469,29,20,Enlatados
2029-05-11,Alimentos,Sucursal Norte,Cliente Ocasional,1309,38,15,Congelados
2032-10-31,Carnes,Sucursal Norte,Mayorista,1675,46,15,Cerdo
2024-07-31,Panadería,Sucursal Oeste,Cliente Frecuente,4042,30,0,Pasteles
2026-11-02,Carnes,Sucursal Este,Cliente Ocasional,4899,46,5,Pollo
2031-03-14,Carnes,Sucursal Centro,Mayorista,4156,10,15,Pollo
2029-11-18,Lácteos,Sucursal Oeste,Cliente Ocasional,4821,20,20,Leche
2036-12-23,Limpieza,Sucursal Norte,Corporativo,2881,5,5,Esponjas
2034-05-07,Lácteos,Sucursal Oeste,Corporativo,4592,15,15,Yogurt
2036-01-25,Limpieza,Sucursal Sur,Mayorista,3845,27,10,Esponjas
2032-10-16,Carnes,Sucursal Este,Cliente Ocasional,4702,23,15,Cerdo
2032-08-24,Carnes,Sucursal Este,Corporativo,2298,3,10,Pollo
2031-10-10,Carnes,Sucursal Oeste,Cliente Frecuente,515,30,5,Pollo
2037-12-19,Bebidas,Sucursal Norte,Cliente Frecuente,1957,44,5,Refrescos
2028-01-15,Alimentos,Sucursal Sur,Corporativo,793,31,0,Congelados
2032-12-01,Panadería,Sucursal Sur,Cliente Ocasional,4771,19,15,Pan
2028-01-05,Bebidas,Sucursal Norte,Mayorista,3884,23,15,Refrescos
2022-09-07,Panadería,Sucursal Este,Cliente Frecuente,1143,19,10,Galletas
2032-07-28,Panadería,Sucursal Norte,Cliente Frecuente,3988,45,0,Pasteles
2025-11-04,Carnes,Sucursal Oeste,Cliente Ocasional,3901,6,15,Pollo
2033-04-25,Alimentos,Sucursal Centro,Cliente Ocasional,1701,43,5,Congelados
2031-09-11,Limpieza,Sucursal Este,Cliente Frecuente,3615,28,5,Detergentes
2038-04-26,Lácteos,Sucursal Centro,Corporativo,1565,26,15,Leche
2035-09-04,Lácteos,Sucursal Oeste,Cliente Ocasional,4527,43,20,Leche
2037-10-05,Carnes,Sucursal Norte,Mayorista,1575,39,0,Cerdo
2023-04-21,Panadería,Sucursal Este,Mayorista,4766,47,20,Galletas
2028-08-15,Limpieza,Sucursal Oeste,Cliente Frecuente,680,42,10,Esponjas
2028-01-11,Panadería,Sucursal Norte,Corporativo,2755,2,10,Pasteles
2025-12-21,Panadería,Sucursal Oeste,Mayorista,171,16,0,Pasteles
2024-04-16,Carnes,Sucursal Sur,Corporativo,2737,34,0,Pescado
2026-10-25,Carnes,Sucursal Sur,Cliente Ocasional,2965,41,10,Pescado
2031-05-05,Panadería,Sucursal Centro,Corporativo,3595,15,20,Galletas
2038-01-28,Lácteos,Sucursal Centro,Corporativo,3171,47,15,Yogurt
2032-07-14,Panadería,Sucursal Sur,Cliente Frecuente,3942,40,5,Pasteles
2038-01-02,Limpieza,Sucursal Centro,Mayorista,2416,23,5,Desinfectantes
2030-07-09,Bebidas,Sucursal Oeste,Corporativo,358,7,5,Jugos
2031-08-09,Alimentos,Sucursal Oeste,Corporativo,1909,41,20,Frescos
2037-09-25,Alimentos,Sucursal Este,Mayorista,1860,32,5,Congelados
2036-07-28,Limpieza,Sucursal Oeste,Cliente Ocasional,4776,4,15,Esponjas
2036-10-16,Lácteos,Sucursal Oeste,Corporativo,2460,48,20,Quesos
2032-09-21,Lácteos,Sucursal Oeste,Corporativo,3664,32,15,Yogurt
2034-08-11,Bebidas,Sucursal Sur,Mayorista,3257,33,0,Café
2024-06-14,Limpieza,Sucursal Oeste,Cliente Frecuente,710,6,5,Detergentes
2030-02-10,Alimentos,Sucursal Este,Corporativo,1722,19,0,Enlatados
2026-03-30,Panadería,Sucursal Centro,Mayorista,2867,7,15,Pan
2034-06-24,Alimentos,Sucursal Centro,Mayorista,1034,33,10,Enlatados
2024-10-27,Limpieza,Sucursal Centro,Corporativo,2324,7,5,Detergentes
2034-08-05,Panadería,Sucursal Sur,Cliente Frecuente,3817,29,0,Galletas
2024-04-26,Panadería,Sucursal Sur,Mayorista,4426,31,20,Pan
2034-05-07,Carnes,Sucursal Centro,Cliente Frecuente,4686,19,20,Res
2030-08-19,Panadería,Sucursal Norte,Corporativo,1120,32,0,Galletas
2034-11-03,Bebidas,Sucursal Centro,Mayorista,522,36,5,Jugos
2027-05-06,Limpieza,Sucursal Sur,Cliente Frecuente,1094,14,10,Desinfectantes
2032-11-30,Alimentos,Sucursal Centro,Mayorista,4611,26,0,Frescos
2024-05-07,Limpieza,Sucursal Norte,Mayorista,3059,20,0,Detergentes
2026-06-05,Alimentos,Sucursal Centro,Cliente Ocasional,2476,19,10,Congelados
2038-05-16,Panadería,Sucursal Centro,Mayorista,1167,47,5,Pasteles
2029-12-30,Limpieza,Sucursal Este,Corporativo,2339,5,20,Detergentes
2035-11-25,Carnes,Sucursal Norte,Corporativo,3653,30,0,Pollo
2035-10-02,Alimentos,Sucursal Centro,Cliente Frecuente,2004,49,15,Frescos
2023-12-12,Lácteos,Sucursal Norte,Cliente Ocasional,1846,33,20,Quesos
2022-10-23,Alimentos,Sucursal Sur,Mayorista,1291,40,0,Congelados
2022-11-28,Limpieza,Sucursal Sur,Cliente Frecuente,2947,45,10,Esponjas
2032-05-09,Lácteos,Sucursal Sur,Corporativo,2828,39,5,Yogurt
2024-08-18,Carnes,Sucursal Este,Cliente Ocasional,2609,30,0,Cerdo
2025-04-11,Alimentos,Sucursal Sur,Corporativo,71,24,0,Frescos
2027-08-20,Panadería,Sucursal Norte,Corporativo,3768,17,5,Pan
2034-10-28,Alimentos,Sucursal Centro,Corporativo,2761,37,5,Frescos
2024-04-30,Panadería,Sucursal Sur,Mayorista,151,48,10,Galletas
2032-09-12,Panadería,Sucursal Este,Cliente Frecuente,1165,24,0,Pan
2030-10-13,Carnes,Sucursal Sur,Cliente Frecuente,4061,13,10,Cerdo
2029-05-20,Carnes,Sucursal Sur,Corporativo,1154,47,15,Pollo
2025-05-16,Alimentos,Sucursal Sur,Mayorista,324,10,5,Enlatados
2028-06-14,Bebidas,Sucursal Norte,Cliente Frecuente,1218,28,5,Refrescos
2032-02-11,Alimentos,Sucursal Sur,Cliente Ocasional,4621,21,5,Frescos
2029-10-13,Carnes,Sucursal Centro,Corporativo,720,10,10,Pollo
2034-06-21,Carnes,Sucursal Este,Cliente Ocasional,416,35,20,Pollo
2030-04-07,Lácteos,Sucursal Oeste,Cliente Ocasional,3061,48,0,Quesos
2033-04-16,Lácteos,Sucursal Norte,Mayorista,4735,37,15,Quesos
2022-12-16,Lácteos,Sucursal Este,Mayorista,506,12,20,Leche
2035-08-20,Carnes,Sucursal Sur,Cliente Ocasional,1950,28,5,Pollo
2034-01-10,Limpieza,Sucursal Oeste,Cliente Ocasional,4736,12,20,Esponjas
2036-04-23,Alimentos,Sucursal Oeste,Cliente Frecuente,3249,37,20,Frescos
2026-08-03,Bebidas,Sucursal Centro,Cliente Frecuente,4438,14,15,Jugos
2027-11-09,Carnes,Sucursal Norte,Cliente Ocasional,2899,16,15,Pollo
2034-09-12,Carnes,Sucursal Sur,Cliente Ocasional,3129,45,20,Cerdo
2028-05-28,Carnes,Sucursal Sur,Cliente Frecuente,1626,34,5,Pescado
2037-11-08,Lácteos,Sucursal Este,Corporativo,914,7,0,Leche
2033-02-25,Limpieza,Sucursal Norte,Mayorista,3092,43,0,Desinfectantes
2023-06-20,Limpieza,Sucursal Sur,Cliente Ocasional,2207,13,5,Esponjas
2031-05-07,Bebidas,Sucursal Norte,Mayorista,4601,22,15,Té
2030-05-20,Alimentos,Sucursal Oeste,Cliente Ocasional,4766,41,5,Enlatados
2038-04-16,Bebidas,Sucursal Norte,Corporativo,2299,20,15,Café
2037-05-18,Limpieza,Sucursal Norte,Cliente Ocasional,2915,43,0,Detergentes
2023-10-06,Alimentos,Sucursal Oeste,Corporativo,1171,37,15,Frescos
2037-05-04,Panadería,Sucursal Oeste,Cliente Ocasional,148,16,10,Galletas
2028-07-22,Lácteos,Sucursal Sur,Cliente Ocasional,341,17,5,Quesos
2032-03-25,Alimentos,Sucursal Este,Corporativo,2591,23,5,Congelados
2036-12-26,Bebidas,Sucursal Oeste,Mayorista,1803,34,10,Jugos
2035-10-14,Carnes,Sucursal Oeste,Cliente Frecuente,249,14,20,Cerdo
2034-07-04,Alimentos,Sucursal Sur,Mayorista,250,9,5,Congelados
2025-06-11,Panadería,Sucursal Sur,Cliente Ocasional,1899,22,20,Pan
2027-09-21,Limpieza,Sucursal Centro,Corporativo,92,8,20,Desinfectantes
2031-07-03,Lácteos,Sucursal Norte,Mayorista,594,19,0,Quesos
2029-06-10,Bebidas,Sucursal Sur,Cliente Ocasional,1948,48,0,Té
2023-04-04,Carnes,Sucursal Este,Cliente Ocasional,3501,46,5,Pescado
2037-06-12,Alimentos,Sucursal Centro,Mayorista,1858,11,20,Enlatados
2028-04-13,Limpieza,Sucursal Centro,Mayorista,156,35,10,Desinfectantes
2034-01-25,Limpieza,Sucursal Sur,Cliente Ocasional,492,12,0,Desinfectantes
2022-11-23,Bebidas,Sucursal Este,Corporativo,3279,38,0,Refrescos
2036-09-22,Carnes,Sucursal Este,Cliente Ocasional,1103,44,10,Pescado
2028-07-14,Lácteos,Sucursal Centro,Mayorista,1120,41,10,Quesos
2035-08-15,Alimentos,Sucursal Sur,Mayorista,74,17,15,Congelados
2036-07-30,Limpieza,Sucursal Centro,Corporativo,2333,47,20,Detergentes
2037-07-23,Limpieza,Sucursal Este,Cliente Frecuente,4505,36,0,Esponjas
2022-11-07,Limpieza,Sucursal Oeste,Cliente Frecuente,1595,36,0,Detergentes
2034-08-21,Lácteos,Sucursal Oeste,Cliente Frecuente,1898,9,0,Quesos
2036-05-21,Carnes,Sucursal Oeste,Cliente Ocasional,3685,2,5,Pescado
2025-04-12,Lácteos,Sucursal Sur,Corporativo,1579,28,10,Quesos
2033-07-26,Limpieza,Sucursal Este,Corporativo,525,36,10,Esponjas
2024-12-25,Panadería,Sucursal Norte,Mayorista,513,18,5,Pasteles
2026-06-18,Alimentos,Sucursal Sur,Cliente Ocasional,2092,19,5,Enlatados
2026-01-06,Panadería,Sucursal Centro,Corporativo,1139,4,20,Pasteles
2037-06-14,Alimentos,Sucursal Centro,Cliente Frecuente,2099,24,20,Congelados
2025-12-09,Carnes,Sucursal Norte,Corporativo,4524,8,15,Cerdo
2024-08-04,Bebidas,Sucursal Este,Cliente Frecuente,4307,32,10,Refrescos
2024-08-22,Lácteos,Sucursal Norte,Cliente Frecuente,1439,44,0,Quesos
2032-07-04,Lácteos,Sucursal Centro,Corporativo,2358,46,15,Quesos
2030-10-23,Carnes,Sucursal Este,Mayorista,720,31,0,Res
2022-12-09,Carnes,Sucursal Norte,Cliente Frecuente,1057,11,5,Pollo
2036-09-26,Panadería,Sucursal Centro,Cliente Frecuente,3196,16,10,Galletas
2037-11-23,Panadería,Sucursal Centro,Corporativo,3460,34,20,Pan
2034-08-28,Bebidas,Sucursal Centro,Mayorista,3559,5,15,Jugos
2026-04-09,Lácteos,Sucursal Norte,Cliente Frecuente,2692,41,5,Quesos
2037-07-05,Bebidas,Sucursal Oeste,Cliente Ocasional,3137,13,0,Café
2034-09-30,Limpieza,Sucursal Este,Corporativo,890,38,15,Desinfectantes
2024-05-11,Limpieza,Sucursal Sur,Cliente Frecuente,3492,16,20,Detergentes
2034-12-10,Limpieza,Sucursal Centro,Mayorista,2728,46,10,Esponjas
2029-04-11,Bebidas,Sucursal Este,Mayorista,4994,22,5,Refrescos
2033-05-22,Carnes,Sucursal Este,Mayorista,3844,44,5,Cerdo
2038-02-05,Carnes,Sucursal Este,Cliente Frecuente,2007,39,20,Cerdo
2031-09-29,Alimentos,Sucursal Norte,Cliente Frecuente,1500,30,15,Frescos
2030-04-29,Limpieza,Sucursal Centro,Mayorista,1412,26,0,Desinfectantes
2023-06-29,Panadería,Sucursal Norte,Corporativo,3684,6,0,Pasteles
2023-09-03,Carnes,Sucursal Sur,Mayorista,1120,34,10,Res
2035-08-07,Alimentos,Sucursal Sur,Cliente Ocasional,2845,18,0,Congelados
2035-12-01,Carnes,Sucursal Sur,Cliente Frecuente,4639,21,10,Pollo
2034-04-16,Panadería,Sucursal Centro,Cliente Frecuente,68,43,10,Pan
2037-09-26,Carnes,Sucursal Oeste,Cliente Ocasional,1852,35,10,Res
2036-11-12,Panadería,Sucursal Sur,Cliente Ocasional,2617,35,0,Pasteles
2034-11-26,Carnes,Sucursal Centro,Cliente Ocasional,1542,10,15,Pollo
2030-01-13,Limpieza,Sucursal Este,Corporativo,1130,10,0,Detergentes
2023-10-13,Alimentos,Sucursal Oeste,Cliente Ocasional,206,16,15,Enlatados
2022-11-10,Carnes,Sucursal Norte,Cliente Frecuente,4384,27,0,Pollo
2033-11-12,Panadería,Sucursal Este,Cliente Frecuente,3275,47,0,Pan
2022-06-20,Carnes,Sucursal Oeste,Corporativo,4146,30,15,Pescado
2027-05-03,Panadería,Sucursal Norte,Cliente Ocasional,4689,29,5,Pasteles
2027-08-13,Panadería,Sucursal Oeste,Mayorista,3450,22,5,Galletas
2029-11-11,Alimentos,Sucursal Sur,Cliente Ocasional,4470,7,20,Congelados
2027-05-27,Lácteos,Sucursal Norte,Cliente Frecuente,3019,40,5,Quesos
2028-07-21,Alimentos,Sucursal Este,Corporativo,2761,21,0,Congelados
2024-08-18,Panadería,Sucursal Oeste,Cliente Frecuente,2064,10,10,Galletas
2034-03-30,Bebidas,Sucursal Centro,Cliente Ocasional,4420,42,20,Café
2024-06-18,Panadería,Sucursal Este,Mayorista,3829,22,0,Galletas
2034-10-28,Panadería,Sucursal Oeste,Mayorista,3165,7,20,Galletas
2023-04-15,Bebidas,Sucursal Norte,Mayorista,3419,13,10,Café
2037-08-29,Bebidas,Sucursal Oeste,Mayorista,771,25,20,Refrescos
2026-08-24,Carnes,Sucursal Este,Mayorista,2798,22,0,Pescado
2029-10-09,Lácteos,Sucursal Sur,Cliente Frecuente,2034,11,0,Quesos
2026-02-07,Panadería,Sucursal Centro,Cliente Ocasional,1049,21,10,Pan
2027-02-28,Bebidas,Sucursal Centro,Cliente Ocasional,4556,32,0,Jugos
2029-03-23,Lácteos,Sucursal Centro,Mayorista,926,23,10,Leche
2026-07-21,Panadería,Sucursal Sur,Cliente Ocasional,633,12,5,Galletas
2027-06-28,Lácteos,Sucursal Centro,Mayorista,578,28,0,Yogurt
2025-12-25,Panadería,Sucursal Sur,Cliente Ocasional,1996,13,20,Galletas
2035-11-02,Panadería,Sucursal Norte,Corporativo,4665,44,15,Pan
2024-08-15,Lácteos,Sucursal Centro,Cliente Frecuente,1399,12,0,Leche
2036-08-30,Bebidas,Sucursal Norte,Corporativo,296,28,15,Té
2036-08-11,Carnes,Sucursal Sur,Corporativo,4819,30,15,Res
2032-01-13,Panadería,Sucursal Sur,Mayorista,2787,37,0,Pasteles
2036-08-28,Limpieza,Sucursal Centro,Corporativo,3834,46,5,Detergentes
2037-05-12,Alimentos,Sucursal Este,Mayorista,1532,19,15,Congelados
2032-02-11,Panadería,Sucursal Norte,Mayorista,4732,30,0,Pasteles
2027-12-03,Limpieza,Sucursal Sur,Corporativo,1253,19,0,Detergentes
2032-06-23,Bebidas,Sucursal Este,Cliente Ocasional,4344,35,5,Café
2037-01-07,Panadería,Sucursal Sur,Mayorista,865,35,15,Pan
2035-04-30,Carnes,Sucursal Este,Mayorista,603,36,20,Pescado
2030-07-13,Limpieza,Sucursal Este,Mayorista,3726,20,10,Detergentes
2030-11-03,Alimentos,Sucursal Centro,Corporativo,4234,12,15,Enlatados
2027-05-15,Limpieza,Sucursal Este,Cliente Frecuente,1384,49,20,Desinfectantes
2035-11-01,Carnes,Sucursal Oeste,Cliente Ocasional,873,26,0,Res
2035-06-27,Lácteos,Sucursal Oeste,Cliente Frecuente,4303,33,0,Quesos
2035-04-04,Lácteos,Sucursal Centro,Cliente Ocasional,1367,21,5,Yogurt
2037-08-15,Limpieza,Sucursal Oeste,Corporativo,4980,44,20,Esponjas
2025-05-01,Limpieza,Sucursal Sur,Mayorista,2674,5,0,Desinfectantes
2032-08-03,Carnes,Sucursal Este,Cliente Frecuente,1989,34,15,Res
2030-11-22,Alimentos,Sucursal Centro,Cliente Frecuente,3592,8,5,Frescos
2028-09-13,Lácteos,Sucursal Norte,Mayorista,4014,19,0,Quesos
2024-02-21,Bebidas,Sucursal Este,Cliente Frecuente,182,32,20,Jugos
2037-11-28,Alimentos,Sucursal Sur,Cliente Frecuente,1802,49,10,Frescos
2031-11-17,Panadería,Sucursal Centro,Cliente Frecuente,3141,38,20,Pan
2030-11-03,Bebidas,Sucursal Norte,Mayorista,400,22,20,Café
2027-11-18,Carnes,Sucursal Sur,Cliente Frecuente,4840,39,20,Pollo
2037-12-15,Bebidas,Sucursal Sur,Cliente Ocasional,2891,2,5,Refrescos
2032-03-30,Alimentos,Sucursal Norte,Cliente Frecuente,2586,14,5,Frescos
2029-12-10,Carnes,Sucursal Norte,Corporativo,1484,32,15,Cerdo
2033-09-13,Limpieza,Sucursal Norte,Corporativo,2051,2,20,Esponjas
2036-02-15,Alimentos,Sucursal Sur,Cliente Frecuente,2310,44,20,Congelados
2025-08-23,Lácteos,Sucursal Oeste,Corporativo,2940,7,0,Quesos
2022-04-05,Limpieza,Sucursal Sur,Mayorista,4118,26,10,Detergentes
2029-10-02,Panadería,Sucursal Norte,Mayorista,3216,4,20,Pan
2025-01-21,Lácteos,Sucursal Oeste,Mayorista,2418,1,0,Yogurt
2032-10-10,Carnes,Sucursal Centro,Corporativo,126,36,10,Pollo
2027-04-18,Limpieza,Sucursal Sur,Cliente Frecuente,4084,29,20,Desinfectantes
2037-12-25,Bebidas,Sucursal Oeste,Cliente Frecuente,4110,22,10,Té
2025-12-27,Limpieza,Sucursal Norte,Mayorista,105,36,20,Esponjas
2035-05-27,Alimentos,Sucursal Norte,Cliente Ocasional,3235,34,10,Enlatados
2025-06-09,Carnes,Sucursal Centro,Cliente Ocasional,1531,47,10,Pollo
2035-02-25,Bebidas,Sucursal Este,Cliente Frecuente,352,32,0,Té
2029-03-20,Bebidas,Sucursal Oeste,Cliente Frecuente,4179,4,5,Jugos
2033-09-07,Panadería,Sucursal Norte,Corporativo,4777,15,0,Galletas
2032-12-28,Lácteos,Sucursal Este,Corporativo,1415,45,15,Leche
2035-10-23,Limpieza,Sucursal Norte,Corporativo,1199,23,10,Detergentes
2027-11-13,Lácteos,Sucursal Sur,Corporativo,3486,6,20,Leche
2036-04-24,Panadería,Sucursal Norte,Mayorista,4894,45,15,Galletas
2022-03-06,Panadería,Sucursal Centro,Cliente Frecuente,636,9,20,Galletas
2032-12-06,Lácteos,Sucursal Este,Cliente Ocasional,1152,15,10,Leche
2032-03-16,Bebidas,Sucursal Sur,Cliente Ocasional,2305,19,20,Té
2036-03-01,Carnes,Sucursal Sur,Cliente Frecuente,3547,10,0,Pescado
2024-01-11,Panadería,Sucursal Sur,Corporativo,3639,20,15,Pan
2022-06-29,Limpieza,Sucursal Oeste,Cliente Ocasional,3615,13,5,Detergentes
2034-09-25,Limpieza,Sucursal Sur,Mayorista,2415,17,5,Desinfectantes
2028-04-12,Alimentos,Sucursal Sur,Corporativo,62,44,0,Congelados
2026-11-20,Lácteos,Sucursal Sur,Cliente Frecuente,2837,28,15,Quesos
2027-02-02,Lácteos,Sucursal Centro,Corporativo,418,19,20,Leche
2029-12-22,Bebidas,Sucursal Sur,Cliente Frecuente,4488,8,15,Té
2037-06-19,Carnes,Sucursal Norte,Corporativo,1021,36,0,Pollo
2030-07-27,Alimentos,Sucursal Centro,Corporativo,4108,23,5,Frescos
2037-05-10,Limpieza,Sucursal Este,Mayorista,4851,1,10,Desinfectantes
2023-02-04,Bebidas,Sucursal Oeste,Cliente Ocasional,3962,47,10,Té
2036-12-27,Lácteos,Sucursal Oeste,Cliente Frecuente,2094,2,10,Quesos
2025-03-15,Lácteos,Sucursal Oeste,Corporativo,1605,39,15,Quesos
2028-07-03,Bebidas,Sucursal Oeste,Mayorista,714,8,10,Café
2030-08-02,Alimentos,Sucursal Norte,Cliente Ocasional,967,30,20,Frescos
2036-08-30,Carnes,Sucursal Este,Mayorista,1831,21,0,Cerdo
2027-06-19,Carnes,Sucursal Oeste,Cliente Ocasional,4072,2,15,Pescado
2027-12-16,Panadería,Sucursal Sur,Cliente Frecuente,2333,5,10,Galletas
2025-06-27,Alimentos,Sucursal Oeste,Corporativo,3176,38,5,Enlatados
2030-02-07,Bebidas,Sucursal Oeste,Mayorista,2341,18,5,Jugos
2030-12-03,Panadería,Sucursal Oeste,Corporativo,4618,41,5,Pasteles
2026-12-29,Panadería,Sucursal Norte,Mayorista,436,30,15,Pasteles
2026-05-28,Limpieza,Sucursal Oeste,Corporativo,4451,42,15,Detergentes
2025-08-30,Carnes,Sucursal Este,Corporativo,1834,39,15,Res
2027-03-30,Carnes,Sucursal Norte,Mayorista,1576,15,0,Cerdo
2023-03-30,Lácteos,Sucursal Norte,Cliente Frecuente,988,3,15,Yogurt
2033-04-12,Limpieza,Sucursal Oeste,Cliente Frecuente,3443,10,10,Detergentes
2035-05-01,Panadería,Sucursal Norte,Cliente Frecuente,323,39,0,Pasteles
2030-04-26,Panadería,Sucursal Centro,Cliente Frecuente,739,49,0,Pan
2031-06-22,Bebidas,Sucursal Este,Mayorista,1078,22,10,Café
2029-10-27,Panadería,Sucursal Norte,Corporativo,182,10,10,Galletas
2036-12-17,Panadería,Sucursal Norte,Cliente Ocasional,4915,39,10,Galletas
2033-11-16,Lácteos,Sucursal Oeste,Cliente Frecuente,1216,14,5,Yogurt
2024-12-16,Alimentos,Sucursal Centro,Corporativo,1651,34,15,Enlatados
2035-07-16,Panadería,Sucursal Sur,Mayorista,4647,2,15,Pasteles
2029-01-02,Carnes,Sucursal Centro,Cliente Frecuente,2047,20,0,Res
2023-05-03,Lácteos,Sucursal Oeste,Cliente Frecuente,4420,33,0,Leche
2025-06-19,Bebidas,Sucursal Oeste,Cliente Frecuente,944,26,10,Café
2031-05-01,Bebidas,Sucursal Norte,Mayorista,4302,48,20,Jugos
2030-04-17,Carnes,Sucursal Sur,Cliente Frecuente,4103,16,20,Pescado
2029-10-15,Alimentos,Sucursal Sur,Cliente Frecuente,3779,41,10,Congelados
2031-01-29,Carnes,Sucursal Oeste,Mayorista,2594,16,0,Res
2024-06-02,Panadería,Sucursal Norte,Cliente Frecuente,2665,43,15,Pasteles
2035-03-18,Lácteos,Sucursal Sur,Cliente Ocasional,3969,19,5,Quesos
2032-05-26,Carnes,Sucursal Centro,Cliente Ocasional,4995,24,0,Pescado
2024-09-14,Lácteos,Sucursal Centro,Mayorista,819,21,0,Quesos
2030-08-13,Limpieza,Sucursal Sur,Corporativo,699,36,5,Desinfectantes
2034-01-19,Panadería,Sucursal Sur,Cliente Frecuente,1848,31,20,Pasteles
2028-05-18,Limpieza,Sucursal Norte,Corporativo,667,31,5,Desinfectantes
2037-04-12,Lácteos,Sucursal Centro,Cliente Ocasional,1906,26,20,Quesos
2032-04-13,Panadería,Sucursal Norte,Corporativo,720,46,0,Pan
2028-12-07,Lácteos,Sucursal Centro,Cliente Ocasional,4843,9,15,Yogurt
2025-01-01,Limpieza,Sucursal Sur,Cliente Frecuente,3403,40,10,Esponjas
2037-04-11,Limpieza,Sucursal Centro,Corporativo,1377,34,10,Desinfectantes
2028-04-10,Alimentos,Sucursal Norte,Cliente Frecuente,1193,34,20,Congelados
2034-07-05,Bebidas,Sucursal Este,Cliente Frecuente,4699,14,5,Jugos
2022-07-16,Bebidas,Sucursal Sur,Corporativo,4664,44,5,Jugos
2030-09-02,Panadería,Sucursal Oeste,Mayorista,3162,8,0,Pan
2023-02-18,Lácteos,Sucursal Este,Corporativo,4170,43,20,Leche
2035-07-28,Alimentos,Sucursal Este,Cliente Frecuente,335,28,10,Enlatados
2029-05-26,Bebidas,Sucursal Oeste,Cliente Frecuente,3237,3,15,Café
2036-10-26,Panadería,Sucursal Oeste,Mayorista,4992,20,10,Pasteles
2032-09-29,Limpieza,Sucursal Oeste,Cliente Ocasional,2211,46,15,Esponjas
2027-08-05,Limpieza,Sucursal Oeste,Corporativo,3788,25,5,Detergentes
2029-03-05,Bebidas,Sucursal Centro,Cliente Ocasional,3978,36,0,Jugos
2036-06-03,Lácteos,Sucursal Sur,Corporativo,4270,15,10,Yogurt
2035-01-22,Lácteos,Sucursal Sur,Cliente Ocasional,3281,32,20,Leche
2025-11-11,Lácteos,Sucursal Centro,Cliente Ocasional,2044,48,0,Yogurt
2035-03-18,Alimentos,Sucursal Norte,Cliente Frecuente,4514,43,0,Congelados
2028-11-01,Carnes,Sucursal Sur,Mayorista,3645,9,20,Cerdo
2032-02-03,Limpieza,Sucursal Norte,Corporativo,3506,27,20,Detergentes
2026-01-26,Limpieza,Sucursal Sur,Cliente Ocasional,129,36,15,Detergentes
2032-05-22,Carnes,Sucursal Este,Mayorista,4108,11,0,Pollo
2022-10-15,Carnes,Sucursal Sur,Corporativo,306,27,5,Pollo
